"x","y","z","vsx_rx","optix","domain","density","knnd","sample"
27868.400390625,28716.099609375,-93.3307037353516,1197,1070.5,"Rx",1.51021189676582e-06,9.05941700719672,"Larval brain 3"
27853.80078125,28734.30078125,-94.8478012084961,1467,2041,"Vsx",2.53220168783181e-06,4.34365891678582,"Larval brain 3"
27846.900390625,28739.80078125,-94.7382965087891,1265,1801,"Optix",2.2284571174196e-06,5.08291272603061,"Larval brain 3"
27740.30078125,28853.69921875,-108.008003234863,1229,2053,"Optix",1.60068472242056e-06,4.49690598594747,"Larval brain 3"
27851.69921875,28736.599609375,-95.9089965820312,1563,1995,"Vsx",2.68135916514914e-06,4.91094905491306,"Larval brain 3"
27854.5,28736,-99.0948028564453,1431,2213,"Vsx",2.79364266699773e-06,4.59839659960335,"Larval brain 3"
27851.099609375,28743.900390625,-104.399002075195,1183,1893,"Optix",1.86527981751629e-06,4.14796667293759,"Larval brain 3"
27747.69921875,28850.099609375,-112.236000061035,1219,2289,"Optix",1.80496068374484e-06,5.02265415269422,"Larval brain 3"
27745.30078125,28851.19921875,-110.349998474121,1187,2429,"Optix",1.78476154792191e-06,4.08223467222734,"Larval brain 3"
27753.69921875,28845.5,-111.309997558594,1593,2303,"Rx",1.81639432644769e-06,4.89605788236345,"Larval brain 3"
27727.80078125,28860.80078125,-96.9598999023438,1643,1423,"Rx",4.62738850136501e-07,8.03865852618162,"Larval brain 3"
27743.400390625,28853.19921875,-109.333999633789,1057,2223,"Optix",1.70580306706055e-06,4.16339298207522,"Larval brain 3"
27863.900390625,28729.80078125,-102.519996643066,1437,2087,"Vsx",1.89777794398418e-06,6.13100737321889,"Larval brain 3"
27760.80078125,28842.400390625,-120.041000366211,1843,2263,"Rx",1.00820279629864e-06,5.66091844896341,"Larval brain 3"
27758.30078125,28837.599609375,-108.360000610352,1685,1761,"Rx",1.64696006249295e-06,6.89689073993197,"Larval brain 3"
27759.099609375,28842.599609375,-115.111000061035,1625,2293,"Rx",1.68491808658201e-06,6.10129089632926,"Larval brain 3"
27848.19921875,28745.5,-99.3759994506836,1305,1969,"Vsx",2.49851219268184e-06,4.49301031728039,"Larval brain 3"
27733.5,28861.5,-100.733001708984,1197,1761,"Optix",8.39255364760424e-07,6.57988688210848,"Larval brain 3"
27855.69921875,28740.80078125,-107.128997802734,1063.5,1603,"Optix",1.31470313982126e-06,5.44178584901865,"Larval brain 3"
27763.400390625,28837.099609375,-116.247001647949,2261,2407,"Rx",1.55181377725411e-06,5.05965519196249,"Larval brain 3"
27750.80078125,28839.400390625,-93.4204025268555,1477,1065,"Rx",4.53379537212648e-07,15.0746414631254,"Larval brain 3"
27856.80078125,28743,-112.009002685547,943.5,1643,"Optix",6.28470554392642e-07,6.78295436612189,"Larval brain 3"
27863.599609375,28729.30078125,-95.0531005859375,1517,2045,"Vsx",2.32799925336922e-06,4.73995239071114,"Larval brain 3"
27743.80078125,28852.099609375,-104.259002685547,1229,1967,"Optix",1.51322877232863e-06,5.23093569042698,"Larval brain 3"
27866.5,28726.099609375,-92.3840026855469,1147,1757,"Optix",1.58066059889818e-06,5.52298206152864,"Larval brain 3"
27852.69921875,28743.099609375,-104.670997619629,1265,1890,"Optix",1.85643412352247e-06,3.9324169274083,"Larval brain 3"
27867.599609375,28720.80078125,-88.9505004882812,1063.5,1315,"Rx",8.17919292754962e-07,6.84654293181318,"Larval brain 3"
27858.099609375,28734.900390625,-97.6544036865234,1355,2289,"Vsx",2.83593016999638e-06,4.31695266203325,"Larval brain 3"
27861.099609375,28734.80078125,-101.958999633789,1345,2197,"Vsx",2.30179390922134e-06,5.10008404371266,"Larval brain 3"
27741.400390625,28856.80078125,-105.369003295898,939.5,2095,"Optix",1.50447370163215e-06,5.05813998597368,"Larval brain 3"
27860.80078125,28720.599609375,-93.6054992675781,975.5,1761,"Optix",2.01889755453519e-06,5.90201630298561,"Larval brain 3"
27849.400390625,28729.900390625,-94.6333999633789,1269,1833,"Optix",2.49209819037463e-06,4.25625082675548,"Larval brain 3"
27860,28723.30078125,-100.402000427246,1801,2127,"Vsx",2.12663743321598e-06,4.69989433125208,"Larval brain 3"
27748.5,28837.19921875,-105.664001464844,1649,1625,"Rx",1.45354139894346e-06,7.39971543844624,"Larval brain 3"
27851.900390625,28730.69921875,-98.4555969238281,1549,2019,"Vsx",2.74952718310155e-06,4.44313257433445,"Larval brain 3"
27755.900390625,28835.099609375,-112.571998596191,2137,2209,"Rx",1.81566501249172e-06,5.1473528198756,"Larval brain 3"
27742.599609375,28847,-110.877998352051,1513,2267,"Rx",1.77677059388476e-06,4.62677098803952,"Larval brain 3"
27755.900390625,28837.099609375,-115.28800201416,2235,2501,"Rx",1.83805586735326e-06,4.61141854923898,"Larval brain 3"
27855.5,28728.599609375,-100.324996948242,1345,2131,"Vsx",2.41067862114119e-06,4.48482218532281,"Larval brain 3"
27747.599609375,28845.80078125,-113.646003723145,1929,2293,"Rx",1.8265474739333e-06,5.47822128873757,"Larval brain 3"
27742.900390625,28846.19921875,-106.985000610352,1599,2145,"Rx",1.62167531500991e-06,5.12495002758139,"Larval brain 3"
27846.19921875,28739.69921875,-99.6831970214844,1271,2009,"Optix",2.49166704495002e-06,4.54392914570537,"Larval brain 3"
27751,28841.099609375,-109.526000976562,1705,2209,"Rx",1.79386809768586e-06,5.80755502404487,"Larval brain 3"
27734.599609375,28856.80078125,-104.403999328613,1507,1847,"Rx",1.12129653008456e-06,6.14944689556454,"Larval brain 3"
27751.900390625,28843.5,-115.921997070312,2109,2213,"Rx",1.70790769911681e-06,5.69569383379912,"Larval brain 3"
27845.5,28743.599609375,-98.7614974975586,1359,1797,"Vsx",2.42645872093953e-06,5.19376654477129,"Larval brain 3"
27756.599609375,28839.900390625,-118.860000610352,1883,2511,"Rx",1.37255481366443e-06,5.11713422922698,"Larval brain 3"
27759.69921875,28834.69921875,-116.285003662109,2107,2441,"Rx",1.7031467349923e-06,4.8665250263305,"Larval brain 3"
27849.5,28733.400390625,-92.242301940918,1268.5,1589,"Vsx",1.75465264592018e-06,4.88421753413671,"Larval brain 3"
27849.30078125,28738.80078125,-104.144996643066,1097.5,1801,"Optix",1.75524554365717e-06,4.79548279717093,"Larval brain 3"
27859.80078125,28727.5,-96.1843032836914,1513,2003,"Vsx",2.55487793995954e-06,4.7675950922147,"Larval brain 3"
27863.5,28724.400390625,-97.3251037597656,1223,1919,"Optix",2.4202769991901e-06,5.32597029783469,"Larval brain 3"
27857.5,28731.80078125,-101.431999206543,1387,2217,"Vsx",2.2849811098077e-06,4.57963825263921,"Larval brain 3"
27851.099609375,28740,-106.516998291016,934.5,1671,"Optix",1.33900665510963e-06,4.26616736795405,"Larval brain 3"
27762.099609375,28836.599609375,-120.157997131348,2457,2454,"Rx",1.0227409232858e-06,5.09558449621683,"Larval brain 3"
27859,28728.900390625,-98.3145980834961,1423,2241,"Vsx",2.62276070254967e-06,4.394957575675,"Larval brain 3"
27855.19921875,28732.099609375,-97.2166976928711,1513,2103,"Vsx",2.81633079995009e-06,4.08927602981607,"Larval brain 3"
27761.900390625,28828.30078125,-119.817001342773,2105,2615,"Rx",1.08075976039455e-06,4.9627189696999,"Larval brain 3"
27750.19921875,28834.099609375,-112.555999755859,1793,2173,"Rx",1.88684870970203e-06,5.47970258337825,"Larval brain 3"
27849.80078125,28732,-106.236999511719,893.5,1718,"Optix",1.18378466791154e-06,6.25801374974889,"Larval brain 3"
27747.30078125,28840,-114.390998840332,1959,2307,"Rx",1.88882897268641e-06,5.55486993864911,"Larval brain 3"
27738.5,28844.5,-107.376998901367,1509,1807,"Rx",1.47180232575986e-06,5.37005313521818,"Larval brain 3"
27729.69921875,28853.19921875,-105.58699798584,2073,1715,"Rx",9.5159770978355e-07,5.12945269615916,"Larval brain 3"
27761.099609375,28828.19921875,-115.851997375488,2081,2629,"Rx",1.6124722538581e-06,4.85220374841835,"Larval brain 3"
27861.5,28710,-84.0541000366211,984.5,1232.5,"Rx",4.62984671737156e-07,8.09485742617127,"Larval brain 3"
27744.5,28842.099609375,-108.752998352051,1929,2177,"Rx",1.70280546115827e-06,5.3757356982868,"Larval brain 3"
27844,28736.80078125,-97.2055969238281,1391,2001,"Vsx",2.64234523947686e-06,4.50823806946966,"Larval brain 3"
27856.30078125,28723.400390625,-98.7641983032227,1061,2207,"Optix",2.4935676998977e-06,4.16068418981774,"Larval brain 3"
27847.69921875,28736.400390625,-107.388999938965,943,1715,"Optix",1.03470637753816e-06,5.41916225760078,"Larval brain 3"
27732.099609375,28852.80078125,-108.675003051758,1545,1751,"Rx",1.26561691555248e-06,5.13378750932885,"Larval brain 3"
27843,28738.400390625,-101.137001037598,1147,1929,"Optix",2.13201781729954e-06,4.83711094884949,"Larval brain 3"
27846.80078125,28732.599609375,-93.6091003417969,1305,1923,"Vsx",2.17130286072611e-06,4.47196267037954,"Larval brain 3"
27726.599609375,28855.900390625,-100.202003479004,1427,1427,"Rx",5.01145675553562e-07,7.50813696495598,"Larval brain 3"
27841.19921875,28738,-96.5833969116211,1267,1643,"Optix",2.42594101998769e-06,4.97324376866012,"Larval brain 3"
27858.599609375,28721.80078125,-97.1135025024414,1871,2015,"Vsx",2.50805057154999e-06,4.46788484339088,"Larval brain 3"
27858.099609375,28727.19921875,-105.581001281738,1527,1873,"Vsx",1.2024645978986e-06,6.26564097011398,"Larval brain 3"
27752,28840.19921875,-119.899002075195,1593,2245,"Rx",1.14581759639722e-06,5.51782708941003,"Larval brain 3"
27763.099609375,28832.599609375,-119.378997802734,2181,2543,"Rx",1.16033453495479e-06,5.04180200806648,"Larval brain 3"
27736.80078125,28851.80078125,-110.86799621582,1269,1867,"Optix",1.54643596749564e-06,5.31157649744216,"Larval brain 3"
27741.099609375,28849.5,-114.180000305176,1351,2009,"Rx",1.60678359604197e-06,5.77586638121238,"Larval brain 3"
27734.400390625,28843.19921875,-109.40599822998,1757,1887,"Rx",1.40347228233992e-06,4.8988909031899,"Larval brain 3"
27860.19921875,28712.099609375,-96.6214981079102,1190,1341,"Rx",1.9867485764277e-06,6.66543820841301,"Larval brain 3"
27730.19921875,28847.900390625,-107.678001403809,2867,1643,"Rx",1.13678741015461e-06,5.32362606031734,"Larval brain 3"
27848.400390625,28723.900390625,-92.7020034790039,1197,1873,"Optix",2.11267226742353e-06,5.79345672914145,"Larval brain 3"
27840.099609375,28730.599609375,-93.3207015991211,939.5,1711,"Optix",2.05944818480609e-06,5.18994959443974,"Larval brain 3"
27838.900390625,28734.19921875,-96.1492004394531,1273,1765,"Optix",2.44839019906e-06,5.1748478942381,"Larval brain 3"
27858.30078125,28713.900390625,-90.8927001953125,1061,1639,"Optix",1.39026277397768e-06,5.82172675369009,"Larval brain 3"
27738.19921875,28844.099609375,-114.251998901367,1603,2009,"Rx",1.62382086053376e-06,5.4638517363241,"Larval brain 3"
27741.30078125,28840.80078125,-114.513000488281,1843,2109,"Rx",1.73761150551225e-06,5.49918950013465,"Larval brain 3"
27746.69921875,28837.69921875,-118.111999511719,1549,2167,"Rx",1.51587689521559e-06,5.06586259149129,"Larval brain 3"
27857.69921875,28716.80078125,-95.4400024414062,1097.5,1995,"Optix",2.28967438834392e-06,5.2703561338879,"Larval brain 3"
27749.099609375,28835.69921875,-117.25,1715,2369,"Rx",1.74839218096868e-06,4.71550390112318,"Larval brain 3"
27843.69921875,28731,-95.8777008056641,1061.5,2059,"Optix",2.64400378689359e-06,4.75079976659664,"Larval brain 3"
27758,28827.599609375,-115.126998901367,1761,2705,"Rx",1.7605413112571e-06,4.75495321710325,"Larval brain 3"
27854.400390625,28719.099609375,-92.6644973754883,934.5,1761,"Optix",1.98434999629675e-06,5.62351880274835,"Larval brain 3"
27844.599609375,28733.900390625,-102.346000671387,1143,1923,"Optix",1.9406187520386e-06,5.53097416863692,"Larval brain 3"
27742.5,28843.30078125,-112.53099822998,1847,2299,"Rx",1.78929366291727e-06,4.47802146229983,"Larval brain 3"
27855.900390625,28723.19921875,-102.959999084473,1395,2045,"Vsx",1.63426622766769e-06,5.11095759710742,"Larval brain 3"
27727.80078125,28851,-104.737998962402,1929,1599,"Rx",7.96766138761124e-07,5.6553892815783,"Larval brain 3"
27734.19921875,28849.599609375,-111.897003173828,1847,2045,"Rx",1.46905367685351e-06,4.91995295524598,"Larval brain 3"
27756.69921875,28830.5,-118.012001037598,1973,2507,"Rx",1.55878560925082e-06,5.13862702023972,"Larval brain 3"
27850.5,28727.400390625,-99.6560974121094,1431,1969,"Vsx",2.53585187758703e-06,4.75207670148887,"Larval brain 3"
27852.599609375,28724.19921875,-98.4561004638672,893.5,2106,"Optix",2.64548648805939e-06,4.66555538252418,"Larval brain 3"
27847.5,28728.099609375,-95.6334991455078,1147,2001,"Optix",2.69035609620221e-06,4.4624340917559,"Larval brain 3"
27862.19921875,28717.19921875,-101.179000854492,1348,1391,"Rx",1.61787949044054e-06,7.26996217374087,"Larval brain 3"
27753.099609375,28835.19921875,-117.642997741699,1715,2435,"Rx",1.65774757703156e-06,5.09858740507846,"Larval brain 3"
27845.5,28725.80078125,-106.443000793457,943.5,1631,"Optix",9.65858280946075e-07,5.820677863234,"Larval brain 3"
27728.69921875,28847.400390625,-111.990997314453,2623,1723,"Rx",1.24235663957868e-06,5.61499906464173,"Larval brain 3"
27854,28718,-102.38500213623,985,1919,"Optix",1.57313947329309e-06,6.31880777377756,"Larval brain 3"
27754.099609375,28824.5,-118.022003173828,1557,2465,"Rx",1.53772436543687e-06,4.77716037169179,"Larval brain 3"
27750.30078125,28829.5,-114.595001220703,1589,2465,"Rx",1.88740140784631e-06,4.88437486189248,"Larval brain 3"
27752.400390625,28828.900390625,-117.503997802734,1761,2575,"Rx",1.6534593227677e-06,4.88229616309467,"Larval brain 3"
27858.099609375,28707.900390625,-90.4700012207031,1183.5,1309,"Rx",1.2402973572576e-06,7.20358609226679,"Larval brain 3"
27845,28724,-97.7946014404297,975.5,1851,"Optix",2.75643411060165e-06,4.56193242811063,"Larval brain 3"
27744.69921875,28834.69921875,-112.263000488281,2055,2137,"Rx",1.83860558366158e-06,5.65068814473395,"Larval brain 3"
27757.69921875,28823.30078125,-115.647003173828,1873,2475,"Rx",1.7192956784602e-06,4.93537020686902,"Larval brain 3"
27842.30078125,28731.599609375,-104.294998168945,1208,1761,"Optix",1.41212469000319e-06,6.22084127725298,"Larval brain 3"
27851.400390625,28720.30078125,-97.2535018920898,893.5,2087,"Optix",2.6598291490862e-06,5.07925531900724,"Larval brain 3"
27761.19921875,28823.599609375,-119.033996582031,1771,2537,"Rx",1.24759397101711e-06,4.85616174826859,"Larval brain 3"
27843.30078125,28726.80078125,-94.0498962402344,1097,1913,"Optix",2.40363465400638e-06,5.02481673629124,"Larval brain 3"
27733.099609375,28846.69921875,-114.509002685547,1679,1822,"Rx",1.35594399615651e-06,5.62789920145559,"Larval brain 3"
27736.19921875,28840.5,-108.73999786377,1671,1917,"Rx",1.41145371303811e-06,4.76359663773578,"Larval brain 3"
27854.599609375,28713.5,-86.2658004760742,934.5,1549,"Optix",6.75955549411148e-07,6.51986372701289,"Larval brain 3"
27758.099609375,28824.599609375,-121.40299987793,1689,2293,"Rx",7.99905334262546e-07,5.2676667971129,"Larval brain 3"
27725.900390625,28853.19921875,-111.613998413086,2045,1301,"Rx",1.02229580339669e-06,7.15773593923784,"Larval brain 3"
27847,28730.69921875,-109.952003479004,893.5,1675,"Optix",5.63474160314823e-07,6.05081484695791,"Larval brain 3"
27850.5,28718.19921875,-91.1193008422852,912.5,1801,"Optix",1.63686163192887e-06,5.65599625152507,"Larval brain 3"
27727.30078125,28843.30078125,-116.126998901367,2795,1675,"Rx",9.73555191726911e-07,6.13601450034007,"Larval brain 3"
27846.400390625,28713.099609375,-91.4644012451172,1015,1937,"Optix",1.79556457045125e-06,5.04518593416443,"Larval brain 3"
27753.900390625,28817.69921875,-114.977996826172,1589,2403,"Rx",1.60674248225887e-06,5.7182831034002,"Larval brain 3"
27833.5,28726,-93.8307037353516,1057,2019,"Optix",2.20666416702769e-06,4.34252133113323,"Larval brain 3"
27748.599609375,28821,-116.749000549316,1379,2117,"Rx",1.68127719687135e-06,4.6075664605003,"Larval brain 3"
27732.900390625,28835.099609375,-112.403999328613,2679,1883,"Rx",1.44529337656715e-06,4.8246709161007,"Larval brain 3"
27720.80078125,28846.69921875,-112.137001037598,2425,1264.5,"Rx",8.20531466689891e-07,8.53629666979209,"Larval brain 3"
27849.5,28708.69921875,-92.2134017944336,1020.5,1893,"Optix",1.84148642136515e-06,5.54197642000498,"Larval brain 3"
27754.30078125,28820.30078125,-119.876998901367,1603,2660,"Rx",1.10594713285515e-06,5.23986403036012,"Larval brain 3"
27836.599609375,28723.5,-92.3841018676758,899,1955,"Optix",1.9767218567073e-06,4.96938893392966,"Larval brain 3"
27740.5,28829.400390625,-112.292999267578,1513,2051,"Rx",1.64777233209167e-06,4.97059058506734,"Larval brain 3"
27748.599609375,28820.19921875,-112.745002746582,1290,1799,"Rx",1.62003908613002e-06,5.2297793859231,"Larval brain 3"
27842,28719.5,-91.6088027954102,898.5,1833,"Optix",1.84450819809598e-06,6.5696213110346,"Larval brain 3"
27745.80078125,28829.599609375,-117.21900177002,1589,2339,"Rx",1.65381394595588e-06,4.32708244099477,"Larval brain 3"
27848.19921875,28717.900390625,-98.7276000976562,899,2181,"Optix",2.40632793566935e-06,4.8887758307268,"Larval brain 3"
27747.19921875,28825.69921875,-115.746002197266,1509,2134,"Rx",1.79892746531903e-06,4.7958416617946,"Larval brain 3"
27738.80078125,28832.30078125,-110.929000854492,2173,1739,"Rx",1.56873977821383e-06,5.31911468564297,"Larval brain 3"
27853.900390625,28713.19921875,-98.6588973999023,1061,1969,"Optix",2.11054917998768e-06,6.62093086460353,"Larval brain 3"
27747.599609375,28827.599609375,-118.997001647949,1635,2167,"Rx",1.38159614690745e-06,4.79637664643562,"Larval brain 3"
27743.19921875,28831,-116.092002868652,1658,2333,"Rx",1.69790119811829e-06,4.46444164703482,"Larval brain 3"
27731.19921875,28841.19921875,-108.501998901367,2263,1879,"Rx",1.16542281426064e-06,5.80541583088827,"Larval brain 3"
27758.80078125,28819.30078125,-119.66300201416,1707,2633,"Rx",1.09949663525229e-06,5.2552817267571,"Larval brain 3"
27849.900390625,28707.80078125,-83.4593963623047,979.5,1467.5,"Optix",5.28542759639206e-07,5.64581788035347,"Larval brain 3"
27848.80078125,28715.900390625,-95.0982971191406,898.5,2043,"Optix",2.50085808561601e-06,5.04113979686171,"Larval brain 3"
27842.80078125,28722.30078125,-97.7677993774414,862.5,1923,"Optix",2.74983060079434e-06,4.5879985446362,"Larval brain 3"
27838.400390625,28731.69921875,-100.546997070312,1147,1893,"Optix",2.11465108698628e-06,5.64281419702789,"Larval brain 3"
27752.900390625,28822.400390625,-113.839996337891,1370,2219,"Rx",1.70761756746461e-06,5.061555302368,"Larval brain 3"
27837.099609375,28726.900390625,-93.2297973632812,979.5,1881,"Optix",2.10889753729314e-06,4.90157823576922,"Larval brain 3"
27743.5,28834.69921875,-116.496002197266,1631,2231,"Rx",1.6999492284812e-06,4.83720958621664,"Larval brain 3"
27852.19921875,28708.400390625,-82.5357971191406,939.5,1391,"Rx",4.55989119149556e-07,6.52929885767749,"Larval brain 3"
27846.900390625,28725.19921875,-109.560997009277,857,1639,"Optix",5.33804557125241e-07,6.35849829615337,"Larval brain 3"
